,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
46,47,9.523038519555742,490.07878787878786,599.1171717171717,6.699106958475905,2.302771184310641,0.21403445777778213,16.04302070903626,225.0,216.0,220.0,99.04040404040404,93.06969696969696,84.31717171717172,0.0,0.0,0.0
47,48,4.2324615642469965,483.8909090909091,1179.4227272727273,3.2455979084830435,1.8354573484931054,0.8914610255795802,8.720251887547217,102.0,105.0,112.0,17.96818181818182,25.222727272727273,34.820454545454545,0.0,0.0,0.0
48,49,7.454903891571415,489.16129032258067,1046.9393548387097,5.211740033749886,2.2515792480536163,1.0931202284657917,13.350813228817955,98.0,97.0,102.0,4.846451612903226,8.318709677419355,12.436129032258064,0.0,0.0,0.0
49,50,5.011619261301558,495.2821497120921,453.6621880998081,3.8042331131103158,1.856530064132619,0.025857825938198208,9.768338539274879,190.0,172.0,172.0,83.83109404990402,68.83109404990402,58.51247600767754,0.0,0.0,0.0
50,51,4.713423105638701,487.1510204081633,476.6183673469388,3.419136942220952,1.8473502553855086,-1.4979218262325382,8.716168858874932,144.0,154.0,180.0,49.310204081632655,49.50816326530612,58.885714285714286,0.0,0.0,0.0
51,52,8.801596207468187,501.19781420765025,893.0229508196721,4.427132436099016,2.782479826683999,0.5048647560623147,12.657299320239542,122.0,131.0,138.0,45.41420765027323,49.60655737704918,47.25792349726776,0.0,0.0,0.0
52,53,7.993580817930123,506.2093862815884,496.6955475330927,3.7765106609817254,2.7226370554474983,-0.20292091584410663,10.739258011284655,132.0,138.0,151.0,26.404332129963898,34.08543922984356,42.13838748495788,0.0,0.0,0.0
53,54,6.5795538862385134,509.32163742690057,557.906432748538,3.2873463253155295,2.825097316247103,-0.275908281203685,10.749115314480841,146.0,161.0,180.0,23.34502923976608,32.37719298245614,41.078947368421055,0.0,0.0,0.0
54,55,5.944684651601464,521.6812297734627,9.43042071197411,3.447596753565654,2.3247500830724177,0.2774448847519183,9.663290695820047,210.0,204.0,188.0,84.40776699029126,84.38187702265373,74.23462783171522,0.0,0.0,0.0
55,56,11.485361608433896,546.2051926298158,488.4514237855946,5.651981345649062,2.6138409305772226,0.38843755340716224,14.020529502331701,199.0,210.0,228.0,46.44556113902848,55.712730318257954,66.21943048576215,0.0,0.0,0.0
56,57,4.463323104115015,569.7262931034483,512.3512931034483,3.7155070703053035,1.63617069370142,-1.0731946295585708,9.275063014409946,193.0,179.0,176.0,71.39224137931035,63.91594827586207,55.75646551724138,0.0,0.0,0.0
57,58,5.002000030473724,578.5519230769231,289.12115384615385,3.275608080612797,2.073801245932254,-0.8945624532386846,9.21352741241215,64.0,78.0,97.0,11.571153846153846,16.25769230769231,20.271153846153847,0.0,0.0,0.0
