,area,centroid-0,centroid-1,perimeter,orientation,major_axis_length,minor_axis_length,max_intensity-0,min_intensity-0,mean_intensity-0,max_intensity-1,min_intensity-1,mean_intensity-1,max_intensity-2,min_intensity-2,mean_intensity-2
260,5.260135223327329e-05,202.59312103666943,961.5917424869037,0.029493438364984373,-0.7201635722529844,0.010460438982430095,0.006592891055380494,101.0,0.0,19.47986577181208,123.0,0.0,28.100671140939596,137.0,0.0,33.466442953020135
261,0.00011142436978446063,206.7014512560198,332.29210594819733,0.04457093051017858,1.2862578251743315,0.015122422352102356,0.009847668668397749,234.0,0.0,72.20957613814757,212.0,0.0,65.23155416012558,197.0,0.0,59.34615384615385
262,5.033892848130455e-05,205.59564966868336,1136.268078363584,0.028933115374833458,-1.0799643511765342,0.01013058129787211,0.006634946010512487,166.0,0.0,54.49912434325744,173.0,0.0,63.91943957968476,181.0,2.0,74.88966725043782
263,7.332020193347792e-05,252.63994050247015,1118.4249259887433,0.03537026314462285,0.3352363076237899,0.013182140144639892,0.007687206062090071,158.0,0.0,44.20693779904306,163.0,1.0,48.81578947368421,161.0,1.0,49.27272727272727
264,0.00016433027906126817,217.91269526078898,1092.2921851557674,0.05278858961822253,1.3383481819546343,0.021047864219040754,0.009970119928620583,255.0,12.0,140.04973262032087,255.0,17.0,138.47326203208556,251.0,6.0,128.6812834224599
265,0.00020618511847268994,223.83120559893086,462.59662727720337,0.05818217995670692,1.2551727372471706,0.022206206371924306,0.011848358906531504,255.0,0.0,168.90882103477523,255.0,0.0,177.73070398642918,255.0,0.0,174.44741306191688
266,9.193271899826838e-05,244.25362833254457,112.12285060735131,0.045363346882159455,-0.5484150340046199,0.01800876824708304,0.00747413356959337,237.0,0.0,138.0028735632184,241.0,0.0,140.68486590038313,233.0,0.0,138.00095785440612
267,0.00012647818936486804,239.19974773535145,44.06696479761495,0.046168043655421376,0.9174835845620425,0.016126919497119547,0.010386939354722007,227.0,0.0,68.33263743910925,246.0,0.0,76.26304801670146,253.0,0.0,80.02713987473904
268,0.00019687437457035703,246.68596685082872,936.4655985267035,0.05516075202540328,-0.5272030403583347,0.019723780895595577,0.012871385458235672,207.0,0.0,118.37946428571429,210.0,0.0,119.075,207.0,0.0,110.86919642857143
269,0.00014509967716953384,247.24500249875064,340.22736131934033,0.052223179919309706,-0.8017336429087081,0.020215671991445486,0.009623260305295695,208.0,0.0,74.34782608695652,227.0,0.0,81.2409420289855,231.0,0.0,85.88888888888889
270,0.00027049016280749385,291.5208031740925,47.85266205565385,0.07103066054257837,-0.6173099576258048,0.024483437976704773,0.015299996674155,227.0,0.0,80.62269641125121,231.0,0.0,98.12803103782736,242.0,0.0,124.55900420303912
271,0.00036586002558279166,267.4113945375986,471.5105541681532,0.08328917062697487,-1.3563378358858447,0.03174503550159457,0.015482120929236825,237.0,0.0,85.02449464922711,247.0,0.0,106.33935790725327,255.0,0.0,126.55338882282996
