,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
233,234,3.210525036885056,1474.0160106737826,628.1794529686458,2.732458358651479,1.7806103335874057,1.2613147472932136,8.03054824325925,255.0,255.0,251.0,212.67400489215032,199.95352457193684,181.26217478318878,4.0,0.0,0.0
234,235,3.8180760278544095,1477.0787210172027,960.7612191473448,3.545300719851398,1.4802790582090746,-1.4607527926412318,8.881771039611227,255.0,255.0,255.0,126.05759162303664,124.05403889304412,120.68193717277487,4.0,0.0,0.0
235,236,4.5248627271019535,1478.888450615336,1262.6822341432628,5.622136214263433,1.517364346916397,1.548785980349806,13.091120295299811,239.0,238.0,234.0,136.75733669927422,136.16740296623541,132.87393499526664,1.0,0.0,0.0
236,237,1.9018987543388457,1488.06493993994,831.3611111111111,3.6176880468111925,0.6958387997760639,-1.5536723698744226,7.306574149594285,243.0,240.0,235.0,143.28378378378378,142.91066066066065,139.78265765765767,0.0,0.0,0.0
237,238,1.4749710309549757,19.938528557599227,26.158760890609873,1.5422583871076552,1.3068683639490655,1.225598307852058,4.990369064866682,85.0,83.0,84.0,44.142303969022265,44.05179090029041,46.14811229428848,0.0,0.0,2.0
238,239,1.6541664466227874,25.46180405697022,87.96331463098835,1.943891839071881,1.136790888263115,0.6352551028342522,5.2689563269623605,201.0,207.0,217.0,88.71860164005179,92.53819594302978,100.45964609408718,0.0,0.0,0.0
239,240,4.191459304325587,20.992846193152786,935.5976835292114,3.9310747569677575,1.471102077307577,1.5611236193713875,9.684465170972915,197.0,202.0,205.0,112.19008686765457,112.3278828138307,112.77857264520524,0.0,0.0,2.0
240,241,1.2465147241274868,9.962199312714777,1457.204467353952,2.396384676247336,0.7252245637506892,1.5608487794541044,5.654881908480449,241.0,242.0,237.0,106.21076746849943,106.59335624284078,105.58132875143184,0.0,0.0,0.0
241,242,0.5618597296038557,33.634053367217284,452.75095298602287,1.190751157290808,0.6290542350168039,-0.5331484170930878,3.0833369748215143,242.0,242.0,240.0,93.428208386277,92.09148665819568,92.49936467598475,0.0,0.0,0.0
242,243,5.801362341500548,65.8684469603741,383.0451636721634,3.842076124526085,1.92993366661236,-0.5371134048608901,9.892388698213878,255.0,246.0,236.0,139.36893920748216,135.40278119616048,128.95988186069408,0.0,0.0,0.0
243,244,2.1374943207546937,47.83466933867736,1019.6903807615231,2.3230894874925094,1.336135268681303,0.8978197017236261,6.565105207202785,215.0,216.0,213.0,96.13961255845024,95.58550434201737,94.23947895791584,0.0,0.0,0.0
244,245,2.5080218933905276,88.63990890976373,1414.6777682892116,3.759137639057975,0.8592683720902119,-0.39024865468817405,8.258382153764813,235.0,237.0,234.0,132.97580415599202,134.76771989752348,134.43865641901508,0.0,0.0,2.0
245,246,9.508065919776557,120.87820994143264,864.4324222856285,5.726591037682371,2.2042180590707723,0.3354587751685867,14.89035331824173,255.0,255.0,255.0,174.54490163688243,176.76407869049407,177.86011413125095,0.0,0.0,0.0
246,247,0.5611458036450198,63.776081424936386,889.9605597964377,1.0533282090176694,0.7274609578704534,0.6650980968813479,3.0142463309475525,248.0,247.0,242.0,141.52544529262087,140.34605597964378,138.00254452926208,0.0,0.0,0.0
247,248,0.7981692219785396,52.37298747763864,161.44633273703042,1.437967658309012,0.7493034288094836,1.4776511562468517,3.705152769687173,179.0,181.0,180.0,28.686940966010734,29.658318425760285,34.318425760286225,0.0,0.0,0.0
248,249,0.6525283263760154,93.85120350109409,1575.4201312910284,1.7144507151312993,0.5186044375416066,-0.7907824654113428,3.9562340933570814,189.0,189.0,191.0,51.26586433260394,51.82713347921226,53.842450765864335,0.0,0.0,0.0
249,250,1.1822613878322554,101.3828502415459,1052.1364734299516,2.517616985329904,0.8181822039273092,-1.0523763895667773,6.012840803891927,249.0,246.0,239.0,129.31280193236714,125.78502415458937,122.6165458937198,0.0,0.0,0.0
250,251,1.2914920595341486,129.07739082365947,1884.3178551686015,2.16508562070478,0.8756844167563748,0.20782518349364001,5.397968968568362,123.0,119.0,117.0,34.210060807075735,33.824765063571036,34.37258153676064,0.0,0.0,0.0
251,252,1.2565096875511894,138.66022727272727,451.1784090909091,1.561543890034189,1.0838897737966873,-1.5297507234100576,4.532667405193964,233.0,231.0,223.0,85.51875,82.42386363636363,78.3153409090909,0.0,0.0,0.0
252,253,0.5275912835797324,181.35723951285522,50.05683355886333,1.8209567149602448,0.406149783267494,0.8664642157301536,3.937733902168466,78.0,79.0,83.0,14.263870094722598,16.152909336941814,20.99188092016238,0.0,0.0,2.0
253,254,1.6306068899812025,202.69001751313485,1908.5932574430824,1.877473531164575,1.171532554614088,0.1636610777173838,5.481138379464746,255.0,255.0,251.0,161.61952714535903,156.99299474605954,149.2272329246935,0.0,0.0,0.0
254,255,2.421636852371383,207.92334905660377,1757.4369103773586,2.103609824454062,1.5018941810194262,1.4977103303119637,6.154819869220437,214.0,210.0,199.0,68.59758254716981,67.03714622641509,64.09964622641509,0.0,0.0,0.0
255,256,0.5368723210445991,226.12898936170214,871.7074468085107,0.9923707064073127,0.6929709570844695,0.7719275124572709,2.7810415518806506,54.0,53.0,48.0,11.683510638297872,12.549202127659575,13.704787234042554,0.0,0.0,0.0
